ap01_02_2003;¿En qué mes y año naciste? año - 2003
ap02_Blanco;Sexo - Blanco
ap02_No_disponible;Sexo - No disponible
ap02_Multimarca;Sexo - Multimarca
ap02_Varón;Sexo - Varón
ap02_Mujer;Sexo - Mujer
ap03_Blanco;¿En qué país naciste? - Blanco
ap03_No_disponible;¿En qué país naciste? - No disponible
ap03_Multimarca;¿En qué país naciste? - Multimarca
ap03_Argentina;¿En qué país naciste? - Argentina
ap03_Bolivia;¿En qué país naciste? - Bolivia
ap03_Brasil;¿En qué país naciste? - Brasil
ap03_Chile;¿En qué país naciste? - Chile
ap03_Paraguay;¿En qué país naciste? - Paraguay
ap03_Perú;¿En qué país naciste? - Perú
ap03_Uruguay;¿En qué país naciste? - Uruguay
ap03_Colombia;¿En qué país naciste? - Colombia
ap03_Venezuela;¿En qué país naciste? - Venezuela
ap03_México;¿En qué país naciste? - México
ap03_Otro_país_de_América;¿En qué país naciste? - Otro país de América
ap03_País_de_Europa;¿En qué país naciste? - País de Europa
ap03_País_de_Asia;¿En qué país naciste? - País de Asia
ap03_País_de_África;¿En qué país naciste? - País de África
ap03_País_de_Oceanía;¿En qué país naciste? - País de Oceanía
ap04_Blanco;¿En qué país nació tu mamá? - Blanco
ap04_No_disponible;¿En qué país nació tu mamá? - No disponible
ap04_Multimarca;¿En qué país nació tu mamá? - Multimarca
ap04_Argentina;¿En qué país nació tu mamá? - Argentina
ap04_Bolivia;¿En qué país nació tu mamá? - Bolivia
ap04_Brasil;¿En qué país nació tu mamá? - Brasil
ap04_Chile;¿En qué país nació tu mamá? - Chile
ap04_Paraguay;¿En qué país nació tu mamá? - Paraguay
ap04_Perú;¿En qué país nació tu mamá? - Perú
ap04_Uruguay;¿En qué país nació tu mamá? - Uruguay
ap04_Colombia;¿En qué país nació tu mamá? - Colombia
ap04_Venezuela;¿En qué país nació tu mamá? - Venezuela
ap04_México;¿En qué país nació tu mamá? - México
ap04_Otro_país_de_América;¿En qué país nació tu mamá? - Otro país de América
ap04_País_de_Europa;¿En qué país nació tu mamá? - País de Europa
ap04_País_de_Asia;¿En qué país nació tu mamá? - País de Asia
ap04_País_de_África;¿En qué país nació tu mamá? - País de África
ap04_País_de_Oceanía;¿En qué país nació tu mamá? - País de Oceanía
ap05_Blanco;¿En qué país nació tu papá? - Blanco
ap05_No_disponible;¿En qué país nació tu papá? - No disponible
ap05_Multimarca;¿En qué país nació tu papá? - Multimarca
ap05_Argentina;¿En qué país nació tu papá? - Argentina
ap05_Bolivia;¿En qué país nació tu papá? - Bolivia
ap05_Brasil;¿En qué país nació tu papá? - Brasil
ap05_Chile;¿En qué país nació tu papá? - Chile
ap05_Paraguay;¿En qué país nació tu papá? - Paraguay
ap05_Perú;¿En qué país nació tu papá? - Perú
ap05_Uruguay;¿En qué país nació tu papá? - Uruguay
ap05_Colombia;¿En qué país nació tu papá? - Colombia
ap05_Venezuela;¿En qué país nació tu papá? - Venezuela
ap05_México;¿En qué país nació tu papá? - México
ap05_Otro_país_de_América;¿En qué país nació tu papá? - Otro país de América
ap05_País_de_Europa;¿En qué país nació tu papá? - País de Europa
ap05_País_de_Asia;¿En qué país nació tu papá? - País de Asia
ap05_País_de_África;¿En qué país nació tu papá? - País de África
ap05_País_de_Oceanía;¿En qué país nació tu papá? - País de Oceanía
ap06_Blanco;¿Vivís solo? - Blanco
ap06_No_disponible;¿Vivís solo? - No disponible
ap06_Multimarca;¿Vivís solo? - Multimarca
ap06_Si;¿Vivís solo? - Si
ap06_No;¿Vivís solo? - No
ap07_Blanco;Si no vivís solo/a, ¿con cuántas personas vivís sin contarte a vos? - Blanco
ap07_No_disponible;Si no vivís solo/a, ¿con cuántas personas vivís sin contarte a vos? - No disponible
ap07_Multimarca;Si no vivís solo/a, ¿con cuántas personas vivís sin contarte a vos? - Multimarca
ap07_1;Si no vivís solo/a, ¿con cuántas personas vivís sin contarte a vos? - 1
ap07_2;Si no vivís solo/a, ¿con cuántas personas vivís sin contarte a vos? - 2
ap07_3;Si no vivís solo/a, ¿con cuántas personas vivís sin contarte a vos? - 3
ap07_4;Si no vivís solo/a, ¿con cuántas personas vivís sin contarte a vos? - 4
ap07_5;Si no vivís solo/a, ¿con cuántas personas vivís sin contarte a vos? - 5
ap07_6;Si no vivís solo/a, ¿con cuántas personas vivís sin contarte a vos? - 6
ap07_7_o_más;Si no vivís solo/a, ¿con cuántas personas vivís sin contarte a vos? - 7 o más
ap08_a_Blanco;Marcá en el cuadro con quien/es vivís: Madre - Blanco
ap08_a_Sí;Marcá en el cuadro con quien/es vivís: Madre - Sí
ap08_b_Blanco;Marcá en el cuadro con quien/es vivís: Padre - Blanco
ap08_b_Sí;Marcá en el cuadro con quien/es vivís: Padre - Sí
ap08_c_Blanco;Marcá en el cuadro con quien/es vivís: Hermano/a - Blanco
ap08_c_Sí;Marcá en el cuadro con quien/es vivís: Hermano/a - Sí
ap08_d_Blanco;Marcá en el cuadro con quien/es vivís: Hijo/a - Blanco
ap08_d_Sí;Marcá en el cuadro con quien/es vivís: Hijo/a - Sí
ap08_e_Blanco;Marcá en el cuadro con quien/es vivís: Tío/a - Blanco
ap08_e_Sí;Marcá en el cuadro con quien/es vivís: Tío/a - Sí
ap08_f_Blanco;Marcá en el cuadro con quien/es vivís: Abuelo/a - Blanco
ap08_f_Sí;Marcá en el cuadro con quien/es vivís: Abuelo/a - Sí
ap08_g_Blanco;Marcá en el cuadro con quien/es vivís: Pareja - Blanco
ap08_g_Sí;Marcá en el cuadro con quien/es vivís: Pareja - Sí
ap08_h_Blanco;Marcá en el cuadro con quien/es vivís: Amigo/s o amiga/s - Blanco
ap08_h_Sí;Marcá en el cuadro con quien/es vivís: Amigo/s o amiga/s - Sí
ap08_i_Blanco;Marcá en el cuadro con quien/es vivís: Otros/as - Blanco
ap08_i_Sí;Marcá en el cuadro con quien/es vivís: Otros/as - Sí
ap09_Blanco;¿Tenés hija/s o hijo/s? - Blanco
ap09_No_disponible;¿Tenés hija/s o hijo/s? - No disponible
ap09_Multimarca;¿Tenés hija/s o hijo/s? - Multimarca
ap09_Sí;¿Tenés hija/s o hijo/s? - Sí
ap09_No;¿Tenés hija/s o hijo/s? - No
ap10_Blanco;En total ¿cuántas habitaciones hay en el lugar donde vivís, sin contar baño y cocina? - Blanco
ap10_No_disponible;En total ¿cuántas habitaciones hay en el lugar donde vivís, sin contar baño y cocina? - No disponible
ap10_Multimarca;En total ¿cuántas habitaciones hay en el lugar donde vivís, sin contar baño y cocina? - Multimarca
ap10_1;En total ¿cuántas habitaciones hay en el lugar donde vivís, sin contar baño y cocina? - 1
ap10_2;En total ¿cuántas habitaciones hay en el lugar donde vivís, sin contar baño y cocina? - 2
ap10_3;En total ¿cuántas habitaciones hay en el lugar donde vivís, sin contar baño y cocina? - 3
ap10_4;En total ¿cuántas habitaciones hay en el lugar donde vivís, sin contar baño y cocina? - 4
ap10_5;En total ¿cuántas habitaciones hay en el lugar donde vivís, sin contar baño y cocina? - 5
ap10_6;En total ¿cuántas habitaciones hay en el lugar donde vivís, sin contar baño y cocina? - 6
ap10_7_o_más;En total ¿cuántas habitaciones hay en el lugar donde vivís, sin contar baño y cocina? - 7 o más
ap11_01_Blanco;¿Cuántas de estas cosas hay en el lugar donde vivís? Televisor - Blanco
ap11_01_No_disponible;¿Cuántas de estas cosas hay en el lugar donde vivís? Televisor - No disponible
ap11_01_Multimarca;¿Cuántas de estas cosas hay en el lugar donde vivís? Televisor - Multimarca
ap11_01_Ninguno;¿Cuántas de estas cosas hay en el lugar donde vivís? Televisor - Ninguno
ap11_01_Uno;¿Cuántas de estas cosas hay en el lugar donde vivís? Televisor - Uno
ap11_01_Dos;¿Cuántas de estas cosas hay en el lugar donde vivís? Televisor - Dos
ap11_01_Tres_o_más;¿Cuántas de estas cosas hay en el lugar donde vivís? Televisor - Tres o más
ap11_02_Blanco;¿Cuántas de estas cosas hay en el lugar donde vivís? Auto - Blanco
ap11_02_No_disponible;¿Cuántas de estas cosas hay en el lugar donde vivís? Auto - No disponible
ap11_02_Multimarca;¿Cuántas de estas cosas hay en el lugar donde vivís? Auto - Multimarca
ap11_02_Ninguno;¿Cuántas de estas cosas hay en el lugar donde vivís? Auto - Ninguno
ap11_02_Uno;¿Cuántas de estas cosas hay en el lugar donde vivís? Auto - Uno
ap11_02_Dos;¿Cuántas de estas cosas hay en el lugar donde vivís? Auto - Dos
ap11_02_Tres_o_más;¿Cuántas de estas cosas hay en el lugar donde vivís? Auto - Tres o más
ap11_03_Blanco;¿Cuántas de estas cosas hay en el lugar donde vivís? Baño - Blanco
ap11_03_No_disponible;¿Cuántas de estas cosas hay en el lugar donde vivís? Baño - No disponible
ap11_03_Multimarca;¿Cuántas de estas cosas hay en el lugar donde vivís? Baño - Multimarca
ap11_03_Ninguno;¿Cuántas de estas cosas hay en el lugar donde vivís? Baño - Ninguno
ap11_03_Uno;¿Cuántas de estas cosas hay en el lugar donde vivís? Baño - Uno
ap11_03_Dos;¿Cuántas de estas cosas hay en el lugar donde vivís? Baño - Dos
ap11_03_Tres_o_más;¿Cuántas de estas cosas hay en el lugar donde vivís? Baño - Tres o más
ap11_04_Blanco;¿Cuántas de estas cosas hay en el lugar donde vivís? Microondas - Blanco
ap11_04_No_disponible;¿Cuántas de estas cosas hay en el lugar donde vivís? Microondas - No disponible
ap11_04_Multimarca;¿Cuántas de estas cosas hay en el lugar donde vivís? Microondas - Multimarca
ap11_04_Ninguno;¿Cuántas de estas cosas hay en el lugar donde vivís? Microondas - Ninguno
ap11_04_Uno;¿Cuántas de estas cosas hay en el lugar donde vivís? Microondas - Uno
ap11_04_Dos;¿Cuántas de estas cosas hay en el lugar donde vivís? Microondas - Dos
ap11_04_Tres_o_más;¿Cuántas de estas cosas hay en el lugar donde vivís? Microondas - Tres o más
ap11_05_Blanco;¿Cuántas de estas cosas hay en el lugar donde vivís? Aire acondicionado - Blanco
ap11_05_No_disponible;¿Cuántas de estas cosas hay en el lugar donde vivís? Aire acondicionado - No disponible
ap11_05_Multimarca;¿Cuántas de estas cosas hay en el lugar donde vivís? Aire acondicionado - Multimarca
ap11_05_Ninguno;¿Cuántas de estas cosas hay en el lugar donde vivís? Aire acondicionado - Ninguno
ap11_05_Uno;¿Cuántas de estas cosas hay en el lugar donde vivís? Aire acondicionado - Uno
ap11_05_Dos;¿Cuántas de estas cosas hay en el lugar donde vivís? Aire acondicionado - Dos
ap11_05_Tres_o_más;¿Cuántas de estas cosas hay en el lugar donde vivís? Aire acondicionado - Tres o más
ap11_06_Blanco;¿Cuántas de estas cosas hay en el lugar donde vivís? Computadora de escritorio, laptop o notebook - Blanco
ap11_06_No_disponible;¿Cuántas de estas cosas hay en el lugar donde vivís? Computadora de escritorio, laptop o notebook - No disponible
ap11_06_Multimarca;¿Cuántas de estas cosas hay en el lugar donde vivís? Computadora de escritorio, laptop o notebook - Multimarca
ap11_06_Ninguno;¿Cuántas de estas cosas hay en el lugar donde vivís? Computadora de escritorio, laptop o notebook - Ninguno
ap11_06_Uno;¿Cuántas de estas cosas hay en el lugar donde vivís? Computadora de escritorio, laptop o notebook - Uno
ap11_06_Dos;¿Cuántas de estas cosas hay en el lugar donde vivís? Computadora de escritorio, laptop o notebook - Dos
ap11_06_Tres_o_más;¿Cuántas de estas cosas hay en el lugar donde vivís? Computadora de escritorio, laptop o notebook - Tres o más
ap11_07_Blanco;¿Cuántas de estas cosas hay en el lugar donde vivís? Tablet - Blanco
ap11_07_No_disponible;¿Cuántas de estas cosas hay en el lugar donde vivís? Tablet - No disponible
ap11_07_Multimarca;¿Cuántas de estas cosas hay en el lugar donde vivís? Tablet - Multimarca
ap11_07_Ninguno;¿Cuántas de estas cosas hay en el lugar donde vivís? Tablet - Ninguno
ap11_07_Uno;¿Cuántas de estas cosas hay en el lugar donde vivís? Tablet - Uno
ap11_07_Dos;¿Cuántas de estas cosas hay en el lugar donde vivís? Tablet - Dos
ap11_07_Tres_o_más;¿Cuántas de estas cosas hay en el lugar donde vivís? Tablet - Tres o más
ap11_08_Blanco;¿Cuántas de estas cosas hay en el lugar donde vivís? Conexión a internet - Blanco
ap11_08_No_disponible;¿Cuántas de estas cosas hay en el lugar donde vivís? Conexión a internet - No disponible
ap11_08_Multimarca;¿Cuántas de estas cosas hay en el lugar donde vivís? Conexión a internet - Multimarca
ap11_08_No;¿Cuántas de estas cosas hay en el lugar donde vivís? Conexión a internet - No
ap11_08_Si;¿Cuántas de estas cosas hay en el lugar donde vivís? Conexión a internet - Si
ap12_Blanco;¿Tenés celular propio? - Blanco
ap12_No_disponible;¿Tenés celular propio? - No disponible
ap12_Multimarca;¿Tenés celular propio? - Multimarca
ap12_Sí;¿Tenés celular propio? - Sí
ap12_No;¿Tenés celular propio? - No
ap13_Blanco;¿Podés acceder a internet a través de tu celular? - Blanco
ap13_No_disponible;¿Podés acceder a internet a través de tu celular? - No disponible
ap13_Multimarca;¿Podés acceder a internet a través de tu celular? - Multimarca
ap13_Sí;¿Podés acceder a internet a través de tu celular? - Sí
ap13_No;¿Podés acceder a internet a través de tu celular? - No
ap13_No_corresponde;¿Podés acceder a internet a través de tu celular? - No corresponde
ap14_01_Blanco;En tu familia, ¿hay alguien que esté cursando estudios universitarios? - Blanco
ap14_01_No_disponible;En tu familia, ¿hay alguien que esté cursando estudios universitarios? - No disponible
ap14_01_Multimarca;En tu familia, ¿hay alguien que esté cursando estudios universitarios? - Multimarca
ap14_01_Sí;En tu familia, ¿hay alguien que esté cursando estudios universitarios? - Sí
ap14_01_No;En tu familia, ¿hay alguien que esté cursando estudios universitarios? - No
ap14_02_Blanco;En tu familia, ¿hay alguien que haya finalizado estudios universitarios? - Blanco
ap14_02_No_disponible;En tu familia, ¿hay alguien que haya finalizado estudios universitarios? - No disponible
ap14_02_Multimarca;En tu familia, ¿hay alguien que haya finalizado estudios universitarios? - Multimarca
ap14_02_Sí;En tu familia, ¿hay alguien que haya finalizado estudios universitarios? - Sí
ap14_02_No;En tu familia, ¿hay alguien que haya finalizado estudios universitarios? - No
ap15_Blanco;Aproximadamente, ¿cuántos libros hay donde vivís? - Blanco
ap15_No_disponible;Aproximadamente, ¿cuántos libros hay donde vivís? - No disponible
ap15_Multimarca;Aproximadamente, ¿cuántos libros hay donde vivís? - Multimarca
ap15_No_hay_libros;Aproximadamente, ¿cuántos libros hay donde vivís? - No hay libros
ap15_De_1_a_50_libros;Aproximadamente, ¿cuántos libros hay donde vivís? - De 1 a 50 libros
ap15_De_51_a_100_libros;Aproximadamente, ¿cuántos libros hay donde vivís? - De 51 a 100 libros
ap15_Más_de_100_libros;Aproximadamente, ¿cuántos libros hay donde vivís? - Más de 100 libros
ap15_No_sé;Aproximadamente, ¿cuántos libros hay donde vivís? - No sé
ap16_Blanco;Máximo nivel educativo de la madre - Blanco
ap16_No_disponible;Máximo nivel educativo de la madre - No disponible
ap16_Multimarca;Máximo nivel educativo de la madre - Multimarca
ap16_Primaria_incompleta;Máximo nivel educativo de la madre - Primaria incompleta
ap16_Primaria_completa;Máximo nivel educativo de la madre - Primaria completa
ap16_Secundaria_incompleta;Máximo nivel educativo de la madre - Secundaria incompleta
ap16_Secundaria_completa;Máximo nivel educativo de la madre - Secundaria completa
ap16_Educación_superior_terciaria;Máximo nivel educativo de la madre - Educación superior terciaria
ap16_Educación_superior_universitaria;Máximo nivel educativo de la madre - Educación superior universitaria
ap16_Posgrado;Máximo nivel educativo de la madre - Posgrado
ap16_No_sé;Máximo nivel educativo de la madre - No sé
ap17_Blanco;Máximo nivel educativo del padre - Blanco
ap17_No_disponible;Máximo nivel educativo del padre - No disponible
ap17_Multimarca;Máximo nivel educativo del padre - Multimarca
ap17_Primaria_incompleta;Máximo nivel educativo del padre - Primaria incompleta
ap17_Primaria_completa;Máximo nivel educativo del padre - Primaria completa
ap17_Secundaria_incompleta;Máximo nivel educativo del padre - Secundaria incompleta
ap17_Secundaria_completa;Máximo nivel educativo del padre - Secundaria completa
ap17_Educación_superior_terciaria;Máximo nivel educativo del padre - Educación superior terciaria
ap17_Educación_superior_universitaria;Máximo nivel educativo del padre - Educación superior universitaria
ap17_Posgrado;Máximo nivel educativo del padre - Posgrado
ap17_No_sé;Máximo nivel educativo del padre - No sé
ap18_01_Blanco;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Cuidar a un/a hermano/a - Blanco
ap18_01_No_disponible;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Cuidar a un/a hermano/a - No disponible
ap18_01_Multimarca;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Cuidar a un/a hermano/a - Multimarca
ap18_01_Menos_de_una_hora;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Cuidar a un/a hermano/a - Menos de una hora
ap18_01_Entre_una_y_tres_horas;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Cuidar a un/a hermano/a - Entre una y tres horas
ap18_01_Más_de_tres_horas;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Cuidar a un/a hermano/a - Más de tres horas
ap18_01_No_le_dedico_tiempo;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Cuidar a un/a hermano/a - No le dedico tiempo
ap18_02_Blanco;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Cuidar de otro familiar - Blanco
ap18_02_No_disponible;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Cuidar de otro familiar - No disponible
ap18_02_Multimarca;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Cuidar de otro familiar - Multimarca
ap18_02_Menos_de_una_hora;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Cuidar de otro familiar - Menos de una hora
ap18_02_Entre_una_y_tres_horas;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Cuidar de otro familiar - Entre una y tres horas
ap18_02_Más_de_tres_horas;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Cuidar de otro familiar - Más de tres horas
ap18_02_No_le_dedico_tiempo;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Cuidar de otro familiar - No le dedico tiempo
ap18_03_Blanco;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Realizar tareas del hogar (cocinar, limpiar, lavar la ropa, hacer las compras, etc.) - Blanco
ap18_03_No_disponible;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Realizar tareas del hogar (cocinar, limpiar, lavar la ropa, hacer las compras, etc.) - No disponible
ap18_03_Multimarca;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Realizar tareas del hogar (cocinar, limpiar, lavar la ropa, hacer las compras, etc.) - Multimarca
ap18_03_Menos_de_una_hora;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Realizar tareas del hogar (cocinar, limpiar, lavar la ropa, hacer las compras, etc.) - Menos de una hora
ap18_03_Entre_una_y_tres_horas;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Realizar tareas del hogar (cocinar, limpiar, lavar la ropa, hacer las compras, etc.) - Entre una y tres horas
ap18_03_Más_de_tres_horas;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Realizar tareas del hogar (cocinar, limpiar, lavar la ropa, hacer las compras, etc.) - Más de tres horas
ap18_03_No_le_dedico_tiempo;En un día típico, ¿cuánto tiempo dedicás a las siguientes tareas? Realizar tareas del hogar (cocinar, limpiar, lavar la ropa, hacer las compras, etc.) - No le dedico tiempo
ap19_Blanco;En las últimas dos semanas, ¿ayudaste a tus padres o familiares en su trabajo? - Blanco
ap19_No_disponible;En las últimas dos semanas, ¿ayudaste a tus padres o familiares en su trabajo? - No disponible
ap19_Multimarca;En las últimas dos semanas, ¿ayudaste a tus padres o familiares en su trabajo? - Multimarca
ap19_Sí;En las últimas dos semanas, ¿ayudaste a tus padres o familiares en su trabajo? - Sí
ap19_No;En las últimas dos semanas, ¿ayudaste a tus padres o familiares en su trabajo? - No
ap21_Blanco;En las últimas dos semanas ¿cuántos días trabajaste fuera de tu casa? - Blanco
ap21_No_disponible;En las últimas dos semanas ¿cuántos días trabajaste fuera de tu casa? - No disponible
ap21_Multimarca;En las últimas dos semanas ¿cuántos días trabajaste fuera de tu casa? - Multimarca
ap21_Ninguno;En las últimas dos semanas ¿cuántos días trabajaste fuera de tu casa? - Ninguno
ap21_1_día;En las últimas dos semanas ¿cuántos días trabajaste fuera de tu casa? - 1 día
ap21_Entre_2_y_4_días;En las últimas dos semanas ¿cuántos días trabajaste fuera de tu casa? - Entre 2 y 4 días
ap21_Entre_5_y_7_días;En las últimas dos semanas ¿cuántos días trabajaste fuera de tu casa? - Entre 5 y 7 días
ap21_Entre_8_y_10_días;En las últimas dos semanas ¿cuántos días trabajaste fuera de tu casa? - Entre 8 y 10 días
ap21_Más_de_10_días;En las últimas dos semanas ¿cuántos días trabajaste fuera de tu casa? - Más de 10 días
ap22_Blanco;¿Recibís un pago por realizar ese trabajo fuera de tu casa? - Blanco
ap22_No_disponible;¿Recibís un pago por realizar ese trabajo fuera de tu casa? - No disponible
ap22_Multimarca;¿Recibís un pago por realizar ese trabajo fuera de tu casa? - Multimarca
ap22_Sí;¿Recibís un pago por realizar ese trabajo fuera de tu casa? - Sí
ap22_No;¿Recibís un pago por realizar ese trabajo fuera de tu casa? - No
ap23_01_Blanco;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Juntarme con mis amigos/as - Blanco
ap23_01_No_disponible;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Juntarme con mis amigos/as - No disponible
ap23_01_Multimarca;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Juntarme con mis amigos/as - Multimarca
ap23_01_Nunca;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Juntarme con mis amigos/as - Nunca
ap23_01_Una_o_dos_veces;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Juntarme con mis amigos/as - Una o dos veces
ap23_01_Tres_o_cuatro_veces;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Juntarme con mis amigos/as - Tres o cuatro veces
ap23_01_Cinco_o_más_veces;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Juntarme con mis amigos/as - Cinco o más veces
ap23_02_Blanco;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Aprender idiomas - Blanco
ap23_02_No_disponible;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Aprender idiomas - No disponible
ap23_02_Multimarca;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Aprender idiomas - Multimarca
ap23_02_Nunca;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Aprender idiomas - Nunca
ap23_02_Una_o_dos_veces;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Aprender idiomas - Una o dos veces
ap23_02_Tres_o_cuatro_veces;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Aprender idiomas - Tres o cuatro veces
ap23_02_Cinco_o_más_veces;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Aprender idiomas - Cinco o más veces
ap23_03_Blanco;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Leer libros diferentes de los de la escuela - Blanco
ap23_03_No_disponible;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Leer libros diferentes de los de la escuela - No disponible
ap23_03_Multimarca;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Leer libros diferentes de los de la escuela - Multimarca
ap23_03_Nunca;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Leer libros diferentes de los de la escuela - Nunca
ap23_03_Una_o_dos_veces;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Leer libros diferentes de los de la escuela - Una o dos veces
ap23_03_Tres_o_cuatro_veces;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Leer libros diferentes de los de la escuela - Tres o cuatro veces
ap23_03_Cinco_o_más_veces;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Leer libros diferentes de los de la escuela - Cinco o más veces
ap23_04_Blanco;En la última semana, ¿cuántas veces realizaste las siguientes actividades en tu tiempo libre, fuera de la escuela? Hacer deportes - Blanco
